"has c,f,j,q,v,x,z",common english word,fil prefixes,fil infixes,fil suffixes,eng prefix,eng suffix,hyphen?,fil prefix with hyphen,nonletter word,actual
0,0,0,0,0,0,0,0,0,1,OTH
0,0,0,0,0,0,1,0,0,0,ENG
0,1,1,0,0,0,0,0,0,0,ENG
1,0,0,0,1,0,0,0,0,0,ENG
0,0,0,0,0,0,0,0,0,0,ENG
0,0,1,0,0,0,0,0,0,0,CS
0,0,0,0,0,0,0,0,0,0,FIL
0,0,0,0,0,0,0,0,0,1,OTH
0,0,0,0,0,1,0,0,0,0,FIL
0,0,0,0,0,0,0,0,0,0,FIL
0,0,0,0,0,0,0,0,0,0,FIL
0,0,0,0,0,0,0,0,0,0,FIL
0,0,0,0,0,0,0,0,0,0,FIL
0,0,1,0,1,0,0,0,0,0,FIL
0,0,0,0,0,0,0,0,0,0,FIL
0,0,1,0,1,0,0,0,0,0,FIL
0,0,0,0,0,0,0,0,0,0,FIL
0,0,1,0,1,0,0,0,0,0,CS
0,0,0,0,0,0,0,0,0,0,FIL
0,0,0,0,0,0,0,0,0,0,FIL
0,0,0,0,0,0,0,0,0,0,FIL
0,0,1,0,0,0,0,0,0,0,FIL
0,0,0,0,0,0,0,0,0,0,FIL
0,0,0,0,0,0,0,0,0,0,FIL
1,0,0,0,0,0,0,0,0,0,FIL
0,0,0,0,0,0,0,0,0,0,FIL
0,0,0,1,0,0,1,0,0,0,FIL
0,0,0,0,0,0,0,0,0,1,OTH
0,0,0,0,0,0,0,0,0,0,FIL
0,0,1,0,0,0,0,0,0,0,FIL
0,0,0,1,0,0,0,0,0,0,FIL
0,0,0,0,0,0,0,0,0,0,FIL
0,0,0,0,0,0,1,0,0,0,FIL
0,0,0,0,0,0,0,0,0,1,OTH
0,0,0,0,0,0,0,0,0,0,FIL
0,0,0,0,0,0,0,0,0,0,FIL
0,0,0,0,0,0,0,0,0,0,FIL
0,0,0,0,0,0,0,0,0,0,FIL
0,0,1,0,0,1,0,0,0,0,FIL
0,0,1,1,0,0,1,0,0,0,FIL
0,0,0,0,0,0,1,0,0,0,FIL
0,0,1,0,1,0,0,0,0,0,FIL
0,0,0,0,0,0,0,0,0,1,OTH
0,0,0,0,0,0,0,0,0,0,FIL
0,0,0,0,0,0,0,0,0,0,FIL
0,0,1,0,0,0,0,0,0,0,FIL
0,0,1,0,0,0,0,0,0,0,FIL
0,0,0,0,0,0,0,0,0,0,FIL
0,0,0,1,0,0,0,0,0,0,FIL
0,0,0,0,0,0,0,0,0,1,OTH
0,0,0,0,0,0,0,0,0,0,FIL
0,0,0,0,0,0,0,0,0,0,FIL
0,0,1,0,0,0,0,0,0,0,FIL
0,0,0,0,0,0,0,0,0,0,FIL
0,0,0,1,0,0,0,0,0,0,FIL
0,0,1,0,0,0,0,0,0,0,FIL
0,0,0,0,0,0,0,0,0,0,FIL
0,0,1,0,0,1,0,0,0,0,FIL
0,0,0,0,0,0,0,0,0,0,FIL
0,0,0,1,0,0,0,0,0,0,FIL
0,0,0,0,0,0,0,0,0,0,FIL
0,0,1,0,0,0,1,0,0,0,FIL
0,0,0,0,0,0,0,0,0,1,OTH
0,0,0,0,0,0,0,0,0,0,FIL
0,0,0,0,0,0,0,0,0,0,FIL
0,0,1,0,0,0,0,0,0,0,FIL
1,0,0,1,0,0,1,0,0,0,ENG
0,0,1,0,0,0,0,0,0,0,FIL
0,0,1,0,0,0,0,0,0,0,FIL
0,0,1,0,1,0,0,0,0,0,FIL
0,0,1,0,0,0,0,0,0,0,FIL
0,0,1,0,0,0,0,0,0,0,FIL
0,0,1,0,0,0,1,0,0,0,FIL
0,0,0,0,0,0,0,0,0,1,OTH
0,0,0,0,0,0,0,0,0,0,OTH
0,0,0,0,0,0,0,0,0,0,FIL
0,0,1,0,0,0,1,0,0,0,FIL
0,0,0,0,0,0,0,0,0,0,FIL
0,0,1,0,0,0,0,0,0,0,FIL
0,0,1,0,0,0,0,0,0,0,FIL
0,0,0,0,0,0,0,0,0,0,FIL
0,0,1,0,0,0,0,0,0,0,FIL
0,0,0,0,0,0,0,0,0,0,ENG
0,0,0,0,0,0,0,0,0,0,FIL
0,0,0,0,0,0,0,0,0,0,OTH
0,0,0,0,0,0,0,0,0,1,OTH
0,0,0,0,0,0,0,0,0,0,FIL
0,0,0,0,1,0,0,0,0,0,FIL
0,0,0,0,0,0,0,0,0,0,FIL
1,0,0,0,0,1,0,0,0,0,OTH
0,0,0,0,0,0,0,0,0,0,FIL
0,0,1,0,0,0,0,0,0,0,FIL
0,0,0,1,0,0,1,0,0,0,FIL
0,0,0,0,0,0,0,0,0,0,FIL
0,0,1,0,0,1,0,0,0,0,FIL
0,0,0,0,0,0,0,0,0,0,FIL
0,0,0,1,0,0,0,0,0,0,FIL
0,0,0,0,0,0,0,0,0,0,FIL
0,0,0,1,1,0,0,0,0,0,FIL
0,0,1,0,0,0,0,0,0,0,FIL
0,0,0,0,0,0,0,0,0,0,FIL
0,0,1,0,0,0,0,0,0,0,OTH
1,0,0,0,0,0,1,0,0,0,ENG
0,0,0,0,0,0,0,0,0,1,OTH
0,0,0,1,0,0,1,0,0,0,FIL
0,0,0,0,0,0,0,0,0,0,FIL
0,0,0,0,0,0,0,0,0,0,FIL
0,0,0,0,0,0,0,0,0,0,FIL
0,0,1,1,0,0,0,0,0,0,FIL
0,0,0,1,1,0,0,0,0,0,FIL
0,0,0,0,0,0,0,0,0,1,OTH
0,0,0,0,0,0,0,0,0,0,ENG
0,0,1,0,0,0,0,0,0,0,OTH
0,0,0,0,0,0,0,0,0,0,FIL
0,0,0,0,0,0,0,0,0,0,FIL
0,0,1,0,0,0,0,0,0,0,FIL
0,0,0,0,0,0,0,0,0,0,FIL
0,0,1,0,0,0,0,0,0,0,FIL
0,0,0,0,0,0,0,0,0,0,FIL
0,0,1,1,0,0,1,0,0,0,FIL
1,0,0,0,0,0,0,0,0,0,OTH
0,0,0,0,0,0,0,0,0,0,FIL
0,0,0,0,0,0,0,0,0,0,FIL
1,0,0,0,0,0,0,0,0,0,ENG
0,0,0,0,0,0,0,0,0,0,ENG
0,0,0,0,1,0,0,0,0,0,FIL
0,0,1,0,1,0,0,0,0,0,FIL
0,0,0,0,0,0,0,0,0,0,FIL
1,0,0,0,0,0,1,0,0,0,FIL
0,0,0,0,0,0,0,0,0,0,FIL
0,0,0,1,0,0,1,0,0,0,FIL
0,0,0,0,0,0,0,0,0,0,FIL
1,0,0,0,0,0,1,0,0,0,ENG
1,0,0,0,0,0,0,0,0,0,ENG
1,0,0,0,0,1,1,0,0,0,ENG
0,0,1,0,0,0,0,0,0,0,FIL
0,0,1,1,0,0,0,1,1,1,CS
0,0,0,1,0,0,0,0,0,0,FIL
0,0,0,0,0,0,0,0,0,0,FIL
0,0,0,0,0,0,0,0,0,0,FIL
0,0,1,0,0,0,0,0,0,0,FIL
0,0,0,0,0,0,0,0,0,0,FIL
0,0,0,0,0,0,0,0,0,1,OTH
0,0,0,0,0,0,0,0,0,1,OTH
0,1,0,0,0,0,0,0,0,0,ENG
0,0,0,0,0,0,0,0,0,0,ENG
0,0,0,0,0,0,0,0,0,0,ENG
0,1,0,0,0,0,0,0,0,0,ENG
0,0,0,0,0,0,0,0,0,1,OTH
1,0,0,1,0,0,1,0,0,0,ENG
0,1,1,0,1,1,0,0,0,0,ENG
1,0,0,0,0,0,0,0,0,0,OTH
0,0,0,0,0,0,1,0,0,0,ENG
0,0,0,0,0,0,0,0,0,1,OTH
0,0,0,0,0,0,0,0,0,1,OTH
0,0,0,1,0,0,0,0,0,0,FIL
0,0,0,0,0,0,0,0,0,0,FIL
0,0,0,0,0,0,0,0,0,0,FIL
1,0,0,0,0,0,0,0,0,0,FIL
0,0,0,0,0,0,0,0,0,0,FIL
0,0,0,0,0,0,0,0,0,0,FIL
0,0,0,0,0,0,0,0,0,0,OTH
0,0,0,0,0,0,0,0,0,0,ENG
0,0,0,0,0,0,0,0,0,0,ENG
0,0,1,0,0,0,0,0,0,0,FIL
0,0,0,0,0,0,0,0,0,0,FIL
0,0,0,0,0,0,0,0,0,0,FIL
0,0,0,0,0,0,0,0,0,0,FIL
0,0,0,0,0,0,0,0,0,0,OTH
0,0,0,0,0,0,1,0,0,0,ENG
0,0,0,0,0,0,0,0,0,0,ENG
1,0,0,0,0,0,0,0,0,0,OTH
1,0,0,0,0,0,0,0,0,0,OTH
0,0,1,0,0,0,0,0,0,0,FIL
0,0,1,0,0,0,0,0,0,0,FIL
0,0,0,0,0,0,1,0,0,0,FIL
0,0,0,0,0,0,0,0,0,0,FIL
1,0,0,0,0,0,1,0,0,0,OTH
0,0,0,0,0,0,0,0,0,0,FIL
0,0,1,0,0,0,0,0,0,0,FIL
0,0,0,0,0,0,0,0,0,0,FIL
0,0,1,0,0,0,0,0,0,0,FIL
0,0,0,1,1,0,0,0,0,0,FIL
0,0,0,0,0,0,0,0,0,0,FIL
0,0,0,0,0,0,0,0,0,0,FIL
0,0,0,0,0,0,0,0,0,0,FIL
0,0,0,0,0,0,0,0,0,0,FIL
0,0,0,0,0,0,0,0,0,0,FIL
0,0,0,0,0,0,0,0,0,1,OTH
0,0,0,0,0,0,0,0,0,0,FIL
1,0,0,0,1,0,0,0,0,0,OTH
1,0,0,0,0,0,1,0,0,0,ENG
0,0,0,0,0,0,0,0,0,1,OTH
0,0,1,1,0,0,1,0,0,0,FIL
0,0,1,0,0,0,0,0,0,0,FIL
0,0,0,0,0,0,0,0,0,0,FIL
0,0,0,0,0,0,0,0,0,0,FIL
0,0,0,0,0,1,1,0,0,0,ENG
0,0,0,0,0,0,0,0,0,0,FIL
0,0,0,0,0,0,0,0,0,0,FIL
0,0,1,0,0,0,1,0,0,0,FIL
0,0,0,0,0,0,0,0,0,0,FIL
0,0,0,0,0,1,0,0,0,0,FIL
0,0,0,0,0,0,0,0,0,0,FIL
0,0,0,0,0,0,0,0,0,0,FIL
0,0,0,0,0,0,0,0,0,0,FIL
0,0,0,0,1,0,0,0,0,0,OTH
0,0,0,0,0,0,0,0,0,1,OTH
1,0,0,0,0,0,1,0,0,0,OTH
1,0,0,0,0,0,0,0,0,0,OTH
0,0,0,0,0,0,0,0,0,0,FIL
0,0,1,0,0,0,0,0,0,0,FIL
0,0,1,0,0,0,0,0,0,0,FIL
0,0,0,0,0,0,0,0,0,1,OTH
0,0,1,1,0,0,1,0,0,0,FIL
0,0,0,0,0,0,0,0,0,0,FIL
1,0,0,0,0,0,0,0,0,0,OTH
1,0,0,0,0,0,1,0,0,0,ENG
0,0,0,0,0,0,0,0,0,1,OTH
0,0,1,0,0,1,1,0,0,0,FIL
0,0,1,0,0,0,0,0,0,0,FIL
0,0,0,0,1,0,0,0,0,0,FIL
0,0,0,0,0,0,0,0,0,0,FIL
0,0,1,0,0,0,0,1,1,1,FIL
0,0,0,0,0,0,0,0,0,0,FIL
0,0,0,0,0,0,0,0,0,0,FIL
0,0,0,0,0,0,0,0,0,0,FIL
0,0,1,0,0,0,0,0,0,0,ENG
0,0,0,0,0,0,0,0,0,0,FIL
0,0,0,0,0,0,0,0,0,0,FIL
0,0,1,0,0,0,0,0,0,0,FIL
0,0,0,0,0,0,0,0,0,0,FIL
0,0,0,0,0,0,0,0,0,0,FIL
0,0,1,1,0,0,1,0,0,0,FIL
0,0,0,0,0,0,0,0,0,0,FIL
0,0,0,0,0,0,0,0,0,0,FIL
0,0,0,0,0,0,0,0,0,0,FIL
0,0,0,0,0,0,0,0,0,0,FIL
0,0,0,0,0,0,0,0,0,0,FIL
0,0,0,1,0,0,1,0,0,0,ENG
1,0,0,1,0,1,0,0,0,0,ENG
0,0,0,0,0,0,0,0,0,1,OTH
0,0,1,0,0,0,0,0,0,1,ENG
1,0,1,0,0,0,0,0,0,0,OTH
0,0,0,0,0,0,0,0,0,0,FIL
0,0,0,0,0,0,0,0,0,0,FIL
0,0,1,0,1,0,0,0,0,0,FIL
0,0,0,0,0,0,0,0,0,0,FIL
0,0,0,0,0,0,0,0,0,0,FIL
0,0,0,0,0,0,0,0,0,0,FIL
1,0,1,0,0,0,0,0,0,0,ENG
0,0,0,0,0,0,0,0,0,0,FIL
0,0,1,0,0,0,0,0,0,0,FIL
0,0,0,0,0,0,0,0,0,0,FIL
0,0,0,0,0,0,0,0,0,0,FIL
0,0,0,0,0,0,0,0,0,0,FIL
0,0,0,0,0,0,0,0,0,0,FIL
0,0,0,0,0,0,0,0,0,0,FIL
0,0,0,1,1,0,0,0,0,0,FIL
0,0,0,0,0,0,0,0,0,0,FIL
1,0,1,0,0,0,0,0,0,0,FIL
0,0,0,0,0,0,0,0,0,0,FIL
0,0,0,0,0,0,0,0,0,0,FIL
0,0,0,0,0,0,0,0,0,0,FIL
0,0,0,0,0,0,0,0,0,0,FIL
0,0,0,0,0,0,0,0,0,0,FIL
0,0,0,0,0,0,0,0,0,0,FIL
0,0,0,0,0,0,0,0,0,0,FIL
0,0,0,0,0,0,0,0,0,0,FIL
1,0,1,0,0,0,0,0,0,0,FIL
0,0,0,0,0,0,0,0,0,0,FIL
0,0,1,0,0,0,0,0,0,0,FIL
0,0,0,0,0,0,0,0,0,0,FIL
0,0,0,0,0,0,0,0,0,0,FIL
0,0,0,0,0,0,0,0,0,0,FIL
0,0,0,0,0,0,0,0,0,0,FIL
0,0,0,0,0,0,0,0,0,0,FIL
0,0,1,0,1,0,0,0,0,0,FIL
0,0,0,0,0,0,0,0,0,0,FIL
0,0,0,0,0,0,0,0,0,0,FIL
0,0,0,0,0,0,0,0,0,0,FIL
0,0,1,0,0,0,0,0,0,1,ENG
1,0,1,0,0,0,0,0,0,0,OTH
0,0,1,0,1,0,0,0,0,0,FIL
0,0,0,0,0,0,0,0,0,0,FIL
0,0,0,0,0,0,0,0,0,0,FIL
0,0,1,0,0,0,0,0,0,0,FIL
0,0,0,0,0,0,0,0,0,0,FIL
0,0,0,0,0,0,0,0,0,0,FIL
0,0,0,0,0,0,0,0,0,0,FIL
0,0,1,0,0,0,0,0,0,0,FIL
0,0,0,0,1,0,0,0,0,0,FIL
0,0,0,0,0,0,0,0,0,0,FIL
0,0,1,0,0,0,0,0,0,0,FIL
0,0,1,0,0,0,0,0,0,0,FIL
0,0,0,0,0,0,0,0,0,0,FIL
0,0,1,0,0,0,0,0,0,0,FIL
0,0,0,0,0,0,0,0,0,0,FIL
0,0,0,0,0,0,0,0,0,1,OTH
0,0,0,1,0,0,1,0,0,0,FIL
0,0,1,0,0,0,0,0,0,0,FIL
0,0,0,0,0,0,0,0,0,0,FIL
0,0,0,0,0,0,0,0,0,1,OTH
0,0,0,0,0,0,0,0,0,0,FIL
0,0,0,0,0,0,0,0,0,0,FIL
0,0,0,0,0,0,0,0,0,0,FIL
0,0,0,0,0,0,0,0,0,0,FIL
0,0,0,0,0,0,0,0,0,0,FIL
0,0,0,0,0,0,0,0,0,0,FIL
0,0,1,0,1,0,0,0,0,0,FIL
0,0,0,0,0,0,0,0,0,0,FIL
1,0,0,0,0,1,0,1,0,1,OTH
0,0,0,0,0,0,0,0,0,0,FIL
0,0,0,0,0,0,0,0,0,0,FIL
0,0,0,0,0,0,0,0,0,0,FIL
0,0,0,0,0,0,0,0,0,1,OTH
0,0,0,0,0,0,0,0,0,0,FIL
0,0,0,0,0,0,0,0,0,0,FIL
0,0,0,0,0,0,0,0,0,1,OTH
0,0,0,0,0,0,0,0,0,0,FIL
0,0,1,0,0,0,0,0,0,0,FIL
0,0,0,0,0,0,0,0,0,0,FIL
0,0,1,0,1,0,0,1,1,1,FIL
0,0,0,0,0,0,0,0,0,0,FIL
0,0,1,0,0,0,0,0,0,0,FIL
0,0,1,0,0,0,0,0,0,0,FIL
0,0,0,0,0,0,0,0,0,0,FIL
1,0,0,0,0,0,0,0,0,0,OTH
0,0,0,0,0,0,0,0,0,1,OTH
0,0,0,0,0,0,0,0,0,0,FIL
0,0,0,0,0,0,0,0,0,0,FIL
0,0,0,0,0,0,0,0,0,0,FIL
0,0,0,0,0,0,0,0,0,0,FIL
0,0,0,0,0,0,0,0,0,0,FIL
0,0,0,0,0,0,0,0,0,0,FIL
0,0,0,0,0,0,0,0,0,0,FIL
0,0,0,0,0,0,0,0,0,0,FIL
0,0,0,0,0,0,0,0,0,1,OTH
0,0,0,1,0,0,0,0,0,0,FIL
0,0,1,0,0,0,0,0,0,0,FIL
0,0,1,0,0,0,0,0,0,0,FIL
0,0,0,0,0,0,0,0,0,0,FIL
0,0,1,1,0,0,0,0,0,0,FIL
0,0,0,0,0,0,0,0,0,1,OTH
0,0,0,1,0,0,0,0,0,0,FIL
0,0,1,0,0,0,0,0,0,0,FIL
0,0,1,1,0,0,0,0,0,0,FIL
0,0,0,0,0,0,0,0,0,0,FIL
0,0,0,0,0,0,0,0,0,0,FIL
0,0,0,0,0,0,0,0,0,1,OTH
0,0,0,1,0,0,0,0,0,0,FIL
0,0,1,0,0,0,0,0,0,0,FIL
0,0,1,1,0,0,0,0,0,0,FIL
0,0,0,0,0,0,0,0,0,0,FIL
0,0,1,0,1,0,0,0,0,0,FIL
0,0,0,0,0,0,0,0,0,1,OTH
0,0,0,0,0,0,0,0,0,0,FIL
0,0,1,0,0,0,0,0,0,0,FIL
0,0,1,0,0,0,0,0,0,0,FIL
0,0,0,0,0,0,0,0,0,0,FIL
1,0,0,0,0,0,0,0,0,0,OTH
0,0,0,0,0,0,0,0,0,0,OTH
0,0,0,0,0,0,0,0,0,0,FIL
0,0,0,0,1,0,0,0,0,0,FIL
0,0,0,0,0,0,0,0,0,0,FIL
0,0,1,0,0,0,0,0,0,0,OTH
0,0,0,0,0,0,0,0,0,0,OTH
0,0,1,1,0,0,0,0,0,0,FIL
0,0,0,0,0,0,0,0,0,0,OTH
0,0,0,0,0,0,0,0,0,1,OTH
0,0,0,0,0,0,0,0,0,0,FIL
0,0,0,0,0,0,0,0,0,0,FIL
0,0,0,0,0,0,0,0,0,0,FIL
0,0,0,0,0,0,0,0,0,0,FIL
0,0,0,0,0,0,0,0,0,0,FIL
0,0,0,0,0,0,0,0,0,0,FIL
0,0,0,0,0,0,0,0,0,0,FIL
0,0,0,0,0,0,0,0,0,0,FIL
0,0,0,1,0,0,0,0,0,0,FIL
0,0,0,0,0,0,0,0,0,0,FIL
0,0,1,0,0,0,0,0,0,0,FIL
0,0,0,0,0,0,0,0,0,0,FIL
0,0,0,0,0,0,0,0,0,0,FIL
0,0,0,0,0,0,0,0,0,0,FIL
0,0,0,0,0,0,0,0,0,0,FIL
0,0,0,0,0,0,0,0,0,0,FIL
0,0,0,1,0,0,0,0,0,0,FIL
0,0,1,0,0,0,1,0,0,0,FIL
0,0,1,0,0,0,0,0,0,0,FIL
0,0,0,0,1,0,0,0,0,0,FIL
0,0,0,0,0,0,0,0,0,0,FIL
0,0,0,0,0,0,0,0,0,0,FIL
0,0,0,0,0,1,0,0,0,0,FIL
0,0,0,0,0,0,0,0,0,0,FIL
0,0,1,0,0,0,0,0,0,0,FIL
0,0,0,0,0,0,0,0,0,0,FIL
0,0,0,0,0,0,0,0,0,0,FIL
0,0,0,0,0,0,0,0,0,0,FIL
0,0,1,0,0,0,0,0,0,0,FIL
0,0,0,0,0,0,0,0,0,0,FIL
0,0,1,0,0,0,0,0,0,0,FIL
0,0,0,0,0,0,0,0,0,0,FIL
0,0,1,0,0,0,0,0,0,0,FIL
0,0,1,0,0,0,0,0,0,0,FIL
0,0,0,0,0,0,0,0,0,0,FIL
0,0,1,0,0,0,0,0,0,0,FIL
0,0,0,0,0,0,0,0,0,0,FIL
0,0,0,0,0,0,0,0,0,0,FIL
0,0,0,0,0,0,1,0,0,0,FIL
0,0,1,0,0,0,0,0,0,0,FIL
0,0,0,0,0,0,0,0,0,0,FIL
0,0,0,0,0,0,0,0,0,0,ENG
0,0,0,0,0,0,0,0,0,0,FIL
1,0,0,0,0,0,0,0,0,0,OTH
0,0,0,0,0,0,0,0,0,1,OTH
0,0,0,0,0,0,0,0,0,0,FIL
0,0,0,0,0,0,0,0,0,0,FIL
0,0,1,1,1,0,0,0,0,0,FIL
0,0,0,0,0,0,0,0,0,0,FIL
0,0,0,0,0,0,0,0,0,0,FIL
0,0,0,0,0,0,0,0,0,0,OTH
0,1,0,0,0,0,0,0,0,0,ENG
0,0,1,0,0,0,0,0,0,0,FIL
0,0,0,0,1,0,0,0,0,0,FIL
0,0,0,0,0,0,0,0,0,1,OTH
0,0,1,0,0,0,0,0,0,0,FIL
0,0,1,0,0,0,0,0,0,0,FIL
0,0,0,0,0,0,0,0,0,0,FIL
0,0,0,0,0,0,0,0,0,0,FIL
0,0,0,0,0,0,0,0,0,0,FIL
0,0,0,0,0,0,0,0,0,0,OTH
0,0,1,0,0,0,0,0,0,0,FIL
0,0,1,1,1,0,0,0,0,0,FIL
0,0,0,0,0,0,0,0,0,0,FIL
0,0,0,0,0,0,0,0,0,0,FIL
0,0,0,0,0,0,0,0,0,0,FIL
0,0,1,0,0,0,0,0,0,0,FIL
0,0,0,0,1,0,0,0,0,0,FIL
0,0,0,0,0,0,0,0,0,0,FIL
0,0,0,1,0,0,1,0,0,0,FIL
1,0,1,0,0,0,0,0,0,0,OTH
1,0,0,1,0,0,0,0,0,0,OTH
0,0,0,0,0,0,0,0,0,1,OTH
1,0,0,0,0,0,0,0,0,0,OTH
0,0,0,0,0,0,0,1,0,1,OTH
0,0,0,0,0,0,0,0,0,1,OTH
0,0,0,0,0,0,0,0,0,1,OTH
0,0,0,0,0,0,0,0,0,0,FIL
0,0,1,0,0,0,0,0,0,0,ENG
0,0,1,0,0,0,0,0,0,0,FIL
0,0,0,0,0,0,0,0,0,0,OTH
1,0,0,0,0,0,1,0,0,0,OTH
0,0,0,0,0,0,0,0,0,1,OTH
1,0,0,0,0,0,0,0,0,0,OTH
0,0,0,0,0,0,0,1,0,1,OTH
0,0,0,0,0,0,0,0,0,1,OTH
0,0,0,0,0,0,0,0,0,1,OTH
0,0,0,0,0,0,0,0,0,1,OTH
0,0,1,0,0,0,0,0,0,0,FIL
0,0,0,0,0,0,0,0,0,0,FIL
0,0,0,0,0,0,0,0,0,0,FIL
0,0,1,0,1,0,0,0,0,0,FIL
0,0,0,0,0,0,0,0,0,0,FIL
0,0,0,0,0,0,0,0,0,0,FIL
0,0,0,0,0,0,1,0,0,0,ENG
0,0,1,0,0,0,0,0,0,0,FIL
0,0,0,0,1,0,0,0,0,0,FIL
0,0,1,0,0,0,0,0,0,0,FIL
0,0,0,0,0,0,0,0,0,0,FIL
0,0,0,0,0,0,0,0,0,0,FIL
0,0,0,1,0,0,0,0,0,0,FIL
0,0,1,0,0,0,0,0,0,0,FIL
0,0,0,0,0,0,0,0,0,0,FIL
0,0,0,0,0,0,0,0,0,0,FIL
0,0,0,0,0,0,0,0,0,0,FIL
0,0,1,0,0,0,0,0,0,0,FIL
0,0,0,0,0,0,0,0,0,0,FIL
0,0,0,0,0,0,0,0,0,0,FIL
0,0,0,0,0,0,0,0,0,1,OTH
0,0,0,0,0,0,0,0,0,0,FIL
0,0,0,0,0,0,0,0,0,0,FIL
0,0,0,0,0,0,0,0,0,0,FIL
0,0,0,0,0,0,0,0,0,0,FIL
0,0,0,0,0,0,0,0,0,1,OTH
0,0,0,0,0,0,0,0,0,0,FIL
0,0,0,0,0,0,0,0,0,0,FIL
0,0,0,0,1,0,0,0,0,0,FIL
0,0,1,0,0,0,0,0,0,0,FIL
0,0,1,0,1,1,0,0,0,0,FIL
0,0,0,0,0,0,0,0,0,0,FIL
0,0,0,0,0,0,0,0,0,0,FIL
0,0,0,0,1,0,0,0,0,0,FIL
0,0,0,0,0,0,0,0,0,0,FIL
0,0,0,1,0,0,0,0,0,0,FIL
0,0,0,0,0,0,0,0,0,1,OTH
0,0,1,0,1,0,0,0,0,0,FIL
0,0,0,0,0,0,0,0,0,0,FIL
0,0,0,0,1,0,0,0,0,0,FIL
0,0,0,0,0,0,0,0,0,0,FIL
0,0,0,1,0,0,0,0,0,0,FIL
0,0,0,0,0,0,0,0,0,0,FIL
0,0,0,0,0,0,0,0,0,1,OTH
0,0,1,1,1,0,0,0,0,0,FIL
0,0,0,0,0,0,0,0,0,0,FIL
0,0,1,0,1,0,0,0,0,0,FIL
0,0,0,0,0,0,0,0,0,1,OTH
0,0,0,0,0,0,1,0,0,0,ENG
0,0,0,0,1,0,0,0,0,0,FIL
0,0,0,0,0,0,0,0,0,0,FIL
0,0,0,0,0,1,0,0,0,0,ENG
1,0,0,0,0,0,0,0,0,0,ENG
0,0,0,0,0,0,0,0,0,0,FIL
0,0,0,0,0,0,0,0,0,0,ENG
0,0,0,0,0,0,0,0,0,0,FIL
0,0,0,0,0,0,0,0,0,0,ENG
0,0,0,0,0,0,0,0,0,0,FIL
0,0,0,0,0,0,1,0,0,0,OTH
0,0,0,0,0,0,0,0,0,1,OTH
0,0,1,0,0,0,0,0,0,0,FIL
0,0,0,0,0,0,0,0,0,0,FIL
0,0,1,0,0,0,0,0,0,0,FIL
0,0,0,1,0,0,0,0,0,0,FIL
0,0,0,0,0,0,0,0,0,0,FIL
0,0,0,0,0,0,0,0,0,0,FIL
0,0,1,0,0,0,1,0,0,0,FIL
0,0,0,0,1,0,0,0,0,0,FIL
0,0,0,0,0,0,0,0,0,0,FIL
0,0,1,0,0,0,0,0,0,0,FIL
0,0,0,0,0,0,0,0,0,0,FIL
0,0,0,0,0,0,0,0,0,0,FIL
0,0,0,0,0,0,0,0,0,0,OTH
1,0,0,0,0,0,1,0,0,0,ENG
0,0,0,0,0,0,0,0,0,0,ENG
0,0,0,0,0,0,0,0,0,1,OTH
0,0,0,0,0,0,0,0,0,0,OTH
0,0,0,0,0,0,0,0,0,1,OTH
0,0,0,0,0,0,0,0,0,0,OTH
0,0,0,0,0,1,0,0,0,0,OTH
0,0,1,0,1,0,0,0,0,0,FIL
0,0,0,0,0,0,0,0,0,1,OTH
0,0,1,0,0,0,0,0,0,0,FIL
0,0,0,0,0,0,0,0,0,0,FIL
0,0,0,0,0,0,0,0,0,0,FIL
0,0,0,0,0,0,0,0,0,0,FIL
0,0,0,1,0,0,0,0,0,0,FIL
0,0,0,0,0,0,0,0,0,0,FIL
0,0,0,0,0,0,0,0,0,0,FIL
0,0,1,0,0,0,0,0,0,0,FIL
0,0,0,0,0,0,0,0,0,1,OTH
0,0,0,0,0,0,0,0,0,0,FIL
0,0,0,0,0,0,0,0,0,1,OTH
0,0,0,0,0,0,0,0,0,1,OTH
0,0,0,0,0,0,0,0,0,1,OTH
0,0,0,0,0,0,0,0,0,0,FIL
0,0,0,0,0,0,0,0,0,1,OTH
0,1,1,0,0,0,0,0,0,0,ENG
1,0,0,0,0,0,0,0,0,0,ENG
0,1,0,0,0,0,0,0,0,0,ENG
0,0,0,0,0,0,0,0,0,1,OTH
0,0,0,0,0,0,0,0,0,1,OTH
0,0,0,0,0,0,0,0,0,1,OTH
0,0,0,0,0,0,0,0,0,0,FIL
0,0,0,0,0,0,0,0,0,0,FIL
0,0,1,0,0,0,0,0,0,0,FIL
0,0,0,0,0,0,0,0,0,0,FIL
0,0,0,0,0,0,0,0,0,0,FIL
0,0,0,0,0,0,0,0,0,0,FIL
0,0,0,0,1,0,0,0,0,0,FIL
0,0,0,0,0,0,0,0,0,0,FIL
0,0,0,0,0,0,0,0,0,0,FIL
0,0,0,0,0,0,0,0,0,0,FIL
0,0,0,0,0,0,0,0,0,0,FIL
0,0,1,0,1,0,0,0,0,0,FIL
0,0,0,0,0,0,0,0,0,0,FIL
0,0,1,0,0,0,0,0,0,0,FIL
0,0,0,0,0,0,0,0,0,0,FIL
0,0,0,0,0,0,0,0,0,1,OTH
0,0,0,0,0,0,0,0,0,0,FIL
0,0,1,0,1,0,0,0,0,0,FIL
0,0,0,0,0,0,0,0,0,0,FIL
